id,year,state_name,state_code,district_name,district_code,registration_circles,murder_with_rape,other_murder,abetment_suicide_of_child,attempt_to_commit_murder,infanticide,foeticide,exposure_and_abandonment,simple_hurt,grievous_hurt,missing_child_kidnapped,other_kidnp_abductn_sec_363,kidnp_abductn_purpose_begging,kidnp_abductn_order_to_murder,kidnp_for_ransom,kidnp_abductn_minor_girls,procuratn_minor_girls,import_girls_frm_frgn_cnt,other_kidnp_abductn,humn_traffick_children,sell_minors_prost_boys,sell_minors_prost_girls,buy_minors_prost_boys,buy_minors_prost_girls,rape,atmpt_to_commit_rape,assault_women_intnt_outrage_modsty,insult_to_modesty_women,other_ipc_crimes,sec_4_6_pocso_act_girls,sec_4_6_pocso_act_boys,sec_8_10_pocso_act_girls,sec_8_10_pocso_act_boys,sec_12_pocso_act_girls,sec_12_pocso_act_boys,sec_14_15_pocso_girls,sec_14_15_pocso_boys,sec_377_pocso_act_girls,sec_377_pocso_act_boys,sec_17_22_pocso_act_girls,sec_17_22_pocso_act_boys,offences_care_takers,other_offences_juveniles,procur_induc_children_sake_prost,detain_prsn_whr_prost_carried,other_immoral_traffic,child_labour,prohib_child_marriage,transplantn_human_organs,pub_trns_mat_depict_child_sexul_explicit,other_cyber_crimes_agnst_children,other_sll_crimes,
99,2022,Bihar,10,Aurangabad,189,Aurangabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,150
100,2022,Bihar,10,Pashchim Champaran,211,Bagaha,0,2,0,0,0,0,0,0,0,0,11,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
101,2022,Bihar,10,Banka,190,Banka,0,0,0,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,97
102,2022,Bihar,10,Begusarai,191,Begusarai,0,0,0,0,0,0,0,0,0,0,18,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
103,2022,Bihar,10,Pashchim Champaran,211,Bettiah,0,0,0,0,0,0,0,0,0,24,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,42,0,52,0,65,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,241
104,2022,Bihar,10,Kaimur (Bhabua),200,Kaimur(Bhabhua),0,1,0,7,0,0,0,0,0,15,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
105,2022,Bihar,10,Bhagalpur,192,Bhagalpur,0,12,0,0,0,0,0,0,0,13,0,0,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,297
106,2022,Bihar,10,Bhojpur,193,Bhojpur,0,8,0,0,0,0,0,0,0,9,7,0,0,0,155,0,0,23,0,0,0,0,0,0,0,0,0,0,11,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,261
107,2022,Bihar,10,Buxar,194,Buxar,0,0,0,0,0,0,0,0,0,10,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
108,2022,Bihar,10,Darbhanga,195,Darbhanga,0,0,0,0,0,0,0,0,0,12,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
109,2022,Bihar,10,Gaya,196,Gaya,0,0,0,0,0,0,0,0,0,38,0,0,0,0,240,0,0,18,0,0,0,0,0,0,0,0,0,0,49,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,413
110,2022,Bihar,10,Gopalganj,197,Gopalganj,0,0,0,0,0,0,0,0,0,15,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,230
111,2022,Bihar,10,Munger,207,Jamalpur Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2022,Bihar,10,Jamui,198,Jamui,0,0,0,0,0,0,0,0,0,0,12,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114
113,2022,Bihar,10,Jehanabad,199,Jehanabad,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33
114,2022,Bihar,10,Katihar,201,Katihar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,13,0,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,227
115,2022,Bihar,10,Katihar,201,Katihar Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
116,2022,Bihar,10,Khagaria,202,Khagaria,0,0,0,0,0,0,0,0,0,24,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,91
117,2022,Bihar,10,Kishanganj,203,Kishanganj,0,0,0,0,0,0,0,0,0,18,16,0,0,0,40,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,108
118,2022,Bihar,10,Lakhisarai,204,Lakhisarai,0,0,0,0,0,0,0,0,0,0,24,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116
119,2022,Bihar,10,Madhepura,205,Madhepura,0,3,0,8,0,0,0,0,0,16,0,0,2,0,74,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,145
120,2022,Bihar,10,Madhubani,206,Madhubani,0,0,0,0,0,0,0,0,0,20,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,86,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,210
121,2022,Bihar,10,Purbi Champaran,213,Motihari,0,8,2,15,0,0,0,84,152,20,0,0,0,2,115,0,0,24,4,0,0,0,0,0,0,0,0,144,40,0,4,0,0,0,148,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,773
122,2022,Bihar,10,Munger,207,Munger,0,4,0,0,0,0,0,5,0,25,11,0,2,1,96,0,0,1,0,0,0,0,0,0,1,8,0,8,15,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,195
123,2022,Bihar,10,Muzaffarpur,208,Muzaffarpur,0,8,0,0,0,0,0,18,1,43,21,0,0,1,375,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,40,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
124,2022,Bihar,10,Muzaffarpur,208,Muzaffarpur Railway,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
125,2022,Bihar,10,Nalanda,209,Nalanda,0,0,0,0,0,0,0,0,0,18,9,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
126,2022,Bihar,10,Bhagalpur,192,Naugachia,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24
127,2022,Bihar,10,Nawada,210,Nawadah,0,0,0,0,0,0,0,0,0,20,0,0,0,0,135,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
128,2022,Bihar,10,Patna,212,Patna,0,2,0,0,0,0,0,0,0,26,76,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,69,0,23,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,393
129,2022,Bihar,10,Patna,212,Patna Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
130,2022,Bihar,10,Purnia,214,Purnea,0,4,0,0,0,0,0,0,0,39,0,0,0,0,153,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,257
131,2022,Bihar,10,Rohtas,215,Rohtas,0,0,0,0,0,0,0,0,0,15,0,0,0,0,95,0,0,14,0,0,0,0,0,0,0,0,0,0,30,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,164
132,2022,Bihar,10,Saharsa,216,Saharsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
133,2022,Bihar,10,Samastipur,217,Samastipur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,32,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,240
134,2022,Bihar,10,Saran,218,Saran,0,5,0,0,0,0,0,4,0,10,5,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,13,0,14,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,191
135,2022,Bihar,10,Sheikhpura,219,Sheikhpura,0,0,0,0,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
136,2022,Bihar,10,Sheohar,220,Sheohar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
137,2022,Bihar,10,Sitamarhi,221,Sitamarhi,0,2,0,0,0,0,0,60,12,18,30,0,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,14,18,0,46,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,302
138,2022,Bihar,10,Siwan,222,Siwan,0,7,0,0,0,0,0,0,0,22,29,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
139,2022,Bihar,10,Supaul,223,Supaul,0,0,0,0,0,0,0,0,0,30,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,116
140,2022,Bihar,10,Vaishali,224,Vaishali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,359
141,2022,Bihar,10,Patna,212,Economic Offences Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2022,Bihar,10,Patna,212,Anti Terrorist Squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2022,Chhattisgarh,22,Balod,646,Balod,1,1,0,1,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
144,2022,Chhattisgarh,22,Baloda Bazar,644,Balodbazar,0,2,0,0,0,2,0,18,0,0,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,28,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,277
145,2022,Chhattisgarh,22,Balrampur,649,Balrampur,1,1,2,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,8,114,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
146,2022,Chhattisgarh,22,Bemetara,650,Bemetra,1,5,0,2,2,0,0,1,0,46,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,26,32,0,8,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,153
147,2022,Chhattisgarh,22,Bilaspur,375,Bilaspur,0,0,0,0,0,0,6,51,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
148,2022,Chhattisgarh,22,Bijapur,636,Bizapur,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
149,2022,Chhattisgarh,22,Dantewada,376,Dantewara,0,1,3,0,0,0,1,0,0,16,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56
150,2022,Chhattisgarh,22,Dhamtari,377,Dhamtari,0,0,0,0,0,0,2,0,0,42,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,33,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128
151,2022,Chhattisgarh,22,Durg,378,Durg,0,3,0,0,0,0,9,99,8,248,0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,91,0,42,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,515
152,2022,Chhattisgarh,22,Gariyaband,645,Gariyaband,0,1,1,0,0,0,0,22,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
153,2022,Chhattisgarh,22,Raipur,387,Grp Raipur,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
154,2022,Chhattisgarh,22,Bastar,374,Jagdalpur,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,18,70,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
155,2022,Chhattisgarh,22,Janjgir-Champa,379,Janjgir,0,1,1,0,1,1,0,37,1,0,161,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,39,85,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,376
156,2022,Chhattisgarh,22,Jashpur,380,Jashpur,0,0,0,0,0,1,0,0,0,58,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,18,107,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
157,2022,Chhattisgarh,22,Kabirdham,382,Kabirdham,0,1,0,0,0,0,0,9,0,82,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,28,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,144
158,2022,Chhattisgarh,22,Kanker,381,Kanker,0,4,0,1,0,0,0,1,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,59,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,153
159,2022,Chhattisgarh,22,Kondagaon,643,Kondagaon,0,0,1,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,139
160,2022,Chhattisgarh,22,Korba,383,Korba,0,4,1,2,1,0,0,20,0,0,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,60,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,256
161,2022,Chhattisgarh,22,Korea,384,Koriya,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,64
162,2022,Chhattisgarh,22,Mahasamund,385,Mahasamund,0,0,0,0,0,0,3,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
163,2022,Chhattisgarh,22,Mungeli,647,Mungali,0,3,0,1,0,0,1,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,52,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
164,2022,Chhattisgarh,22,Narayanpur,637,Narayanpur,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
165,2022,Chhattisgarh,22,Raigarh,386,Raigarh,0,4,0,0,0,0,7,29,0,0,125,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,51,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
166,2022,Chhattisgarh,22,Raipur,387,Raipur,0,6,0,6,2,9,0,32,0,428,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48,152,0,51,0,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,39,0,0,783
167,2022,Chhattisgarh,22,Rajnandgaon,388,Rajnandgaon,0,0,0,0,0,3,0,19,0,76,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
168,2022,Chhattisgarh,22,Surguja,389,Sarguja,0,6,0,0,0,0,0,14,0,0,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,78,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216
169,2022,Chhattisgarh,22,Sukma,642,Sukma,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
170,2022,Chhattisgarh,22,Surajpur,648,Surajpur,1,5,4,3,0,0,2,19,3,38,4,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,28,66,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,204
171,2022,Chhattisgarh,22,Gaurella Pendra Marwahi,734,Gaurela-Pendra-Marwari,0,0,0,1,0,0,0,8,1,0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,105
172,2022,Chhattisgarh,22,Khairgarh Chhuikhadan Gandai,759,Khairagarh - Chhuikhadan-Gandai,0,0,0,0,0,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,77
173,2022,Chhattisgarh,22,Manendragarh Chirimiri Bharatpur,760,Manendragarh-Chirmiri-Bharatpur,0,0,0,1,0,0,0,13,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
174,2022,Chhattisgarh,22,Mohla Manpur Ambagarh Chouki,761,Mohla-Manpur-Ambagarh Chouki,1,1,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,57
175,2022,Chhattisgarh,22,Sakti,762,Sakti,0,2,0,0,0,0,1,14,0,0,77,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,29,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,200
176,2022,Chhattisgarh,22,Sarangarh Bilaigarh,763,Sarangarh-Bilaigarh,0,0,1,0,0,0,0,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
177,2022,Goa,30,North Goa,551,North Goa,0,2,2,0,0,0,1,4,1,23,9,0,0,0,0,0,0,0,2,0,0,0,0,24,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,93
178,2022,Goa,30,South Goa,552,South Goa,0,1,0,1,0,0,2,1,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82
179,2022,Goa,30,North Goa,551,Cid,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9
180,2022,Gujarat,24,Ahmadabad,438,Ahmedabad City,1,7,1,4,1,1,5,11,4,40,158,1,0,1,38,0,0,0,2,0,0,0,0,0,0,13,0,170,295,1,41,0,6,0,1,0,0,8,0,0,0,12,0,0,0,5,0,0,2,0,0,829
181,2022,Gujarat,24,Ahmadabad,438,Ahmedabad Rural,0,2,0,0,0,0,7,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103
182,2022,Gujarat,24,Amreli,439,Amreli,0,1,1,1,0,0,2,0,0,4,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,4,0,10,67,0,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,134
183,2022,Gujarat,24,Anand,440,Anand,0,1,1,0,2,0,1,0,0,14,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,89,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,144
184,2022,Gujarat,24,Arvalli,672,Arvalli,0,1,0,1,0,0,2,0,0,6,0,0,0,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
185,2022,Gujarat,24,Banas Kantha,441,Banaskantha,0,4,0,0,0,0,12,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,54,0,9,0,0,0,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,135
186,2022,Gujarat,24,Bharuch,442,Bharuch,0,0,0,1,0,0,3,0,0,22,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,68,0,3,0,31,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,140
187,2022,Gujarat,24,Bhavnagar,443,Bhavnagar,0,3,1,0,0,1,1,1,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,3,2,0,2,0,0,120
188,2022,Gujarat,24,Botad,676,Botad,0,0,1,0,0,0,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53
189,2022,Gujarat,24,Chhotaudepur,668,Chhotaudepur,0,2,2,1,0,0,1,0,1,0,2,0,0,0,22,0,0,1,0,0,0,0,0,0,0,1,0,21,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109
190,2022,Gujarat,24,Gandhinagar,446,Cid Crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2022,Gujarat,24,Dohad,445,Dahod,0,6,0,0,1,0,6,0,0,9,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,199
192,2022,Gujarat,24,Dang,444,Dang,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
193,2022,Gujarat,24,Devbhumi Dwarka,674,Devbhumi Dwarka,0,0,0,0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
194,2022,Gujarat,24,Gandhinagar,446,Gandhinagar,0,1,0,1,0,1,2,0,0,19,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,5,0,0,67,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,119
195,2022,Gujarat,24,Gir Somnath,675,Gir Somnath,1,1,0,3,0,0,2,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,15,18,1,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,73
196,2022,Gujarat,24,Jamnagar,447,Jamnagar,0,2,1,0,0,1,3,0,0,2,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,0,33,28,0,7,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,118
197,2022,Gujarat,24,Junagadh,448,Junagadh,0,0,0,0,0,0,1,1,0,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
198,2022,Gujarat,24,Kachchh,449,Kachchh East(G),0,2,0,0,0,0,6,0,0,4,16,0,0,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,114
